DATE_CREATED,TURBIDEZ,PH,TEMPERATURA,TDS,CONDUTIVIDADE
2023-11-15 06:53:09,0.5,7.41,28.33,100.12,200.24
2023-11-15 06:53:51,0.5,7.39,28.33,100.12,200.24
2023-11-15 06:54:31,0.5,7.39,28.26,100.03,200.49
2023-11-15 06:55:12,0.5,7.41,28.29,98.68,200.41
2023-11-15 06:55:54,0.5,7.43,28.38,100.08,200.07
2023-11-15 06:56:35,0.5,7.38,28.38,100.12,200.06
2023-11-15 06:57:17,0.5,7.41,28.31,100.12,200.32
2023-11-15 06:57:57,0.5,7.4,28.31,100.25,200.32
2023-11-15 06:58:38,0.5,7.4,28.26,100.2,200.49
2023-11-15 06:59:19,0.5,7.38,28.24,100.03,200.58
2023-11-15 07:00:01,0.5,7.39,28.17,100.03,200.84
2023-11-15 07:00:42,0.5,7.42,28.33,100.16,200.24
2023-11-15 07:01:23,0.5,7.39,28.29,100.16,200.41
2023-11-15 07:02:04,0.5,7.41,28.56,100.25,199.39
2023-11-15 07:02:46,0.5,7.4,28.38,100.29,200.06
2023-11-15 07:03:26,0.5,7.4,28.31,100.42,200.32
2023-11-15 07:04:07,0.5,7.39,28.31,100.12,200.32
2023-11-15 07:04:49,0.5,7.42,28.33,100.2,200.24
2023-11-15 07:05:29,0.5,7.4,28.31,99.7,200.32
2023-11-15 07:06:11,0.5,7.38,27.92,100.03,201.81
2023-11-15 07:06:52,0.5,7.39,28.31,100.16,200.32
2023-11-15 07:07:33,0.5,7.39,28.72,100.16,198.82
2023-11-15 07:08:14,0.5,7.4,28.38,100.12,200.06
2023-11-15 07:08:55,0.5,7.38,28.33,100.16,200.24
2023-11-15 07:09:36,0.5,7.4,28.33,100.91,200.24
2023-11-15 07:10:19,0.5,7.38,28.45,100.16,199.81
2023-11-15 07:10:59,0.5,7.36,28.33,99.41,200.24
2023-11-15 07:11:40,0.5,7.4,28.36,100.03,200.15
2023-11-15 07:12:21,0.5,7.36,28.31,100.12,200.32
2023-11-15 07:13:02,0.5,7.37,28.33,100.12,200.24
2023-11-15 07:13:44,0.5,7.41,28.29,99.91,200.41
2023-11-15 07:14:24,0.5,7.39,28.31,100.12,200.32
2023-11-15 07:15:06,0.5,7.37,28.31,100.08,200.32
2023-11-15 07:15:47,0.5,7.38,28.29,100.16,200.41
2023-11-15 07:16:29,0.5,7.37,28.26,100.12,200.49
2023-11-15 07:17:09,0.5,7.38,28.31,100.2,200.32
2023-11-15 07:17:50,0.5,7.38,28.33,100.16,200.24
2023-11-15 07:18:31,0.5,7.36,28.2,100.16,200.75
2023-11-15 07:19:12,0.5,7.36,28.2,100.2,200.75
2023-11-15 07:19:54,0.5,7.39,28.45,100.25,199.81
2023-11-15 07:20:35,0.5,7.38,28.31,100.16,200.32
2023-11-15 07:21:16,0.5,7.39,28.22,100.12,200.67
2023-11-15 07:21:58,0.5,7.38,28.24,100.37,200.58
2023-11-15 07:22:38,0.5,7.39,28.29,100.37,200.41
2023-11-15 07:23:19,0.5,7.39,28.24,99.9,200.58
2023-11-15 07:24:02,0.5,7.36,28.2,100.16,200.75
2023-11-15 07:24:42,0.5,7.39,28.36,100.33,200.15
2023-11-15 07:25:23,0.5,7.37,28.26,100.29,200.49
2023-11-15 07:26:04,0.5,7.39,28.2,100.2,200.75
2023-11-15 07:26:45,0.5,7.36,28.36,100.29,200.15
2023-11-15 07:27:26,0.5,7.36,28.29,100.37,200.41
2023-11-15 07:28:07,0.5,7.4,28.42,100.08,199.89
2023-11-15 07:28:49,0.5,7.38,28.13,100.25,201.01
2023-11-15 07:29:29,0.5,7.36,27.99,100.37,201.53
2023-11-15 07:30:11,0.5,7.37,28.24,100.07,200.58
2023-11-15 07:30:53,0.5,7.38,28.29,100.2,200.41
2023-11-15 07:31:33,0.5,7.36,28.38,99.95,200.07
2023-11-15 07:32:14,0.5,7.38,28.26,100.51,200.49
2023-11-15 07:32:55,0.5,7.36,28.4,100.76,199.99
2023-11-15 07:33:38,0.5,7.39,28.26,100.29,200.49
2023-11-15 07:34:18,0.5,7.4,28.29,100.2,200.41
2023-11-15 07:34:59,0.5,7.38,28.24,100.03,200.58
2023-11-15 07:35:40,0.5,7.38,28.24,100.25,200.58
2023-11-15 07:36:21,0.5,7.38,28.24,99.99,200.58
2023-11-15 07:37:02,0.5,7.39,28.17,100.25,200.84
2023-11-15 07:37:43,0.5,7.35,28.33,100.2,200.24
2023-11-15 07:38:24,0.5,7.35,28.26,100.29,200.49
2023-11-15 07:39:05,0.5,7.39,28.2,100.29,200.75
2023-11-15 07:39:47,0.5,7.37,28.24,100.29,200.58
2023-11-15 07:40:29,0.5,7.38,28.26,100.42,200.49
2023-11-15 07:41:09,0.5,7.35,28.31,100.12,200.32
2023-11-15 07:41:50,0.5,7.41,28.38,100.25,200.07
2023-11-15 07:42:32,0.5,7.37,28.24,100.37,200.58
2023-11-15 07:43:12,0.5,7.38,28.29,100.29,200.41
2023-11-15 07:43:54,0.5,7.36,28.24,100.25,200.58
2023-11-15 07:44:34,0.5,7.35,28.65,100.16,199.05
2023-11-15 07:45:16,0.5,7.38,28.24,100.03,200.58
2023-11-15 07:45:57,0.5,7.37,28.2,100.29,200.75
2023-11-15 07:46:38,0.5,7.4,28.24,100.2,200.58
2023-11-15 07:47:19,0.5,7.38,28.29,100.29,200.41
2023-11-15 07:48:00,0.5,7.39,28.2,99.52,200.75
2023-11-15 07:48:41,0.5,7.36,28.26,100.29,200.49
2023-11-15 07:49:22,0.5,7.35,28.24,100.37,200.58
2023-11-15 07:50:04,0.5,7.37,28.26,100.29,200.49
2023-11-15 07:50:45,0.5,7.37,28.24,100.2,200.58
2023-11-15 07:51:26,0.5,7.35,28.17,100.37,200.84
2023-11-15 07:52:07,0.5,7.37,28.24,100.25,200.58
2023-11-15 07:52:48,0.5,7.39,28.11,100.29,201.1
2023-11-15 07:53:29,0.5,7.38,28.26,100.25,200.49
2023-11-15 07:54:10,0.5,7.36,28.24,100.29,200.58
2023-11-15 07:54:52,0.5,7.37,28.2,100.42,200.75
2023-11-15 07:55:33,0.5,7.36,28.33,100.29,200.25
2023-11-15 07:56:14,0.5,7.35,28.22,100.55,200.66
2023-11-15 07:56:55,0.5,7.39,28.29,100.25,200.41
2023-11-15 07:57:36,0.5,7.38,28.24,100.29,200.58
2023-11-15 07:58:17,0.5,7.35,28.15,100.38,200.92
2023-11-15 07:58:59,0.5,7.38,28.24,100.12,200.01
2023-11-15 07:59:40,0.5,7.36,28.43,100.33,199.9
2023-11-15 08:00:21,0.5,7.39,28.22,100.2,200.66
2023-11-15 08:01:02,0.5,7.35,28.24,100.29,200.58
2023-11-15 08:01:43,0.5,7.38,28.2,100.46,200.18
2023-11-15 08:02:24,0.5,7.34,28.24,100.01,200.01
2023-11-15 08:03:05,0.5,7.35,28.31,99.95,199.75
2023-11-15 08:03:47,0.5,7.37,28.24,100.33,200.01
2023-11-15 08:04:30,0.5,7.34,28.36,100.29,200.15
2023-11-15 08:05:09,0.5,7.34,28.2,100.09,200.75
2023-11-15 08:05:50,0.5,7.36,28.22,100.01,199.53
2023-11-15 08:06:31,0.5,7.36,28.17,99.88,200.27
2023-11-15 08:07:12,0.5,7.34,28.2,100.01,200.75
2023-11-15 08:07:54,0.5,7.35,28.24,100.08,200.58
2023-11-15 08:08:34,0.5,7.36,28.17,100.38,200.27
2023-11-15 08:09:16,0.5,7.34,28.15,99.76,200.92
2023-11-15 08:09:57,0.5,7.36,28.15,100.13,199.22
2023-11-15 08:10:38,0.5,7.37,28.2,100.38,200.18
2023-11-15 08:11:19,0.5,7.38,28.13,100.29,199.87
2023-11-15 08:12:00,0.5,7.34,28.2,100.13,199.61
2023-11-15 08:12:41,0.5,7.31,28.15,100.46,199.78
2023-11-15 08:13:22,0.5,7.38,28.11,99.61,200.52
2023-11-15 08:14:04,0.5,7.33,28.15,100.09,199.78
2023-11-15 08:14:45,0.5,7.37,28.15,99.93,199.78
2023-11-15 08:15:26,0.5,7.37,28.24,99.81,199.44
2023-11-15 08:16:07,0.5,7.38,28.15,99.89,198.65
2023-11-15 08:16:48,0.5,7.34,27.97,100.26,201.62
2023-11-15 08:17:29,0.5,7.37,28.13,99.89,199.3
2023-11-15 08:18:10,0.5,7.35,28.17,99.89,200.27
2023-11-15 08:18:52,0.5,7.36,28.17,99.72,199.13
2023-11-15 08:19:32,0.5,7.37,28.15,99.32,199.22
2023-11-15 08:20:13,0.5,7.36,28.13,100.81,198.73
2023-11-15 08:20:56,0.5,7.36,28.15,99.65,199.78
2023-11-15 08:21:36,0.5,7.36,28.15,100.13,199.78
2023-11-15 08:22:17,0.5,7.35,28.15,99.57,198.65
2023-11-15 08:22:58,0.5,7.33,28.04,99.61,200.79
2023-11-15 08:23:41,0.5,7.34,28.15,99.37,199.78
2023-11-15 08:24:20,0.5,7.33,28.15,99.89,199.22
2023-11-15 08:25:02,0.5,7.34,28.24,99.89,198.88
2023-11-15 08:25:44,0.5,7.33,28.17,99.32,198.56
2023-11-15 08:26:24,0.5,7.34,28.27,100.39,198.23
2023-11-15 08:27:05,0.5,7.36,28.15,99.89,198.65
2023-11-15 08:27:47,0.5,7.33,28.15,99.61,199.78
2023-11-15 08:28:27,0.5,7.35,28.15,99.44,198.65
2023-11-15 08:29:08,0.5,7.36,28.42,99.28,197.64
2023-11-15 08:29:49,0.5,7.33,27.97,99.11,199.35
2023-11-15 08:30:57,0.5,7.33,28.15,99.32,199.22
2023-11-15 08:32:03,0.5,7.37,28.27,99.89,198.79
2023-11-15 08:32:44,0.5,7.33,28.15,99.32,198.65
2023-11-15 08:33:25,0.5,7.34,27.86,98.82,199.8
2023-11-15 08:34:07,0.5,7.33,28.2,99.67,198.48
2023-11-15 08:34:48,0.5,7.36,28.2,99.61,198.48
2023-11-15 08:35:29,0.5,7.31,28.33,99.4,197.97
2023-11-15 08:36:10,0.5,7.35,28.11,99.32,198.82
2023-11-15 08:36:51,0.5,7.32,28.08,99.9,198.9
2023-11-15 08:37:32,0.5,7.32,28.11,99.24,198.82
2023-11-15 08:38:13,0.5,7.33,28.13,99.24,198.73
2023-11-15 08:38:55,0.5,7.35,28.15,98.99,198.65
2023-11-15 08:39:36,0.5,7.35,28.13,99.41,198.73
2023-11-15 08:40:17,0.5,7.33,28.08,99.45,198.9
2023-11-15 08:40:58,0.5,7.37,28.04,99.41,199.07
2023-11-15 08:41:39,0.5,7.32,27.97,99.37,199.33
2023-11-15 08:42:20,0.5,7.32,27.12,99.32,202.82
2023-11-15 08:43:02,0.5,7.34,28.22,99.37,198.39
2023-11-15 08:43:42,0.5,7.36,28.04,99.45,199.07
2023-11-15 08:44:24,0.5,7.31,28.15,99.54,198.65
2023-11-15 08:45:05,0.5,7.32,28.15,99.66,198.65
2023-11-15 08:45:47,0.5,7.34,28.11,101.41,198.82
2023-11-15 08:46:27,0.5,7.31,28.08,99.2,198.9
2023-11-15 08:47:08,0.5,7.31,28.11,99.54,198.82
2023-11-15 08:47:49,0.5,7.32,28.11,99.32,198.82
2023-11-15 08:48:30,0.5,7.34,28.01,99.32,199.16
2023-11-15 08:49:11,0.5,7.36,28.01,99.41,199.16
2023-11-15 08:49:53,0.5,7.33,27.79,99.45,200.03
2023-11-15 08:50:34,0.5,7.35,28.11,99.41,198.82
2023-11-15 08:51:15,0.5,7.32,28.08,99.41,198.9
2023-11-15 08:51:56,0.5,7.3,28.06,99.58,198.99
2023-11-15 08:52:37,0.5,7.31,28.17,99.58,198.56
2023-11-15 08:53:18,0.5,7.35,28.06,100.01,198.99
2023-11-15 08:53:59,0.5,7.35,28.06,99.41,198.99
2023-11-15 08:54:40,0.5,7.31,28.8,99.45,196.36
2023-11-15 08:55:22,0.5,7.33,28.11,99.49,198.82
2023-11-15 08:56:03,0.5,7.28,28.04,99.28,199.07
2023-11-15 08:56:44,0.5,7.34,28.06,99.49,198.99
2023-11-15 08:57:25,0.5,7.34,28.2,99.49,198.48
2023-11-15 08:58:06,0.5,7.31,28.06,98.18,198.99
2023-11-15 08:58:48,0.5,7.3,28.06,99.41,198.99
2023-11-15 08:59:28,0.5,7.36,28.31,99.54,198.06
2023-11-15 09:00:09,0.5,7.33,28.11,99.49,198.82
2023-11-15 09:00:51,0.5,7.31,28.06,99.24,198.99
2023-11-15 09:01:32,0.5,7.33,28.08,99.49,198.9
2023-11-15 09:02:13,0.5,7.34,28.06,99.49,198.99
2023-11-15 09:02:55,0.5,7.3,28.15,99.03,198.65
2023-11-15 09:03:37,0.5,7.31,28.02,99.41,199.16
2023-11-15 09:04:16,0.5,7.33,28.06,99.49,198.99
2023-11-15 09:04:57,0.5,7.3,27.99,99.45,199.24
2023-11-15 09:05:39,0.5,7.3,28.06,99.5,198.99
2023-11-15 09:06:20,0.5,7.33,28.06,99.32,198.99
2023-11-15 09:07:02,0.5,7.29,28.27,99.58,198.23
2023-11-15 09:07:42,0.5,7.31,28.2,99.49,198.48
2023-11-15 09:08:23,0.5,7.31,28.08,99.62,198.9
2023-11-15 09:09:04,0.5,7.31,28.04,99.49,199.07
2023-11-15 09:09:46,0.5,7.29,28.08,99.49,198.9
2023-11-15 09:10:27,0.5,7.3,28.06,99.12,198.99
2023-11-15 09:11:07,0.5,7.29,28.11,99.24,198.82
2023-11-15 09:11:49,0.5,7.32,28.02,99.45,199.16
2023-11-15 09:12:30,0.5,7.34,27.92,99.54,199.5
2023-11-15 09:13:11,0.5,7.32,28.04,99.45,199.07
2023-11-15 09:13:52,0.5,7.29,28.73,99.49,196.59
2023-11-15 09:14:33,0.5,7.3,27.97,99.41,199.33
2023-11-15 09:15:14,0.5,7.3,28.04,99.58,199.07
2023-11-15 09:15:56,0.5,7.31,28.11,99.75,198.82
2023-11-15 09:16:37,0.5,7.31,28.01,99.54,199.16
2023-11-15 09:17:18,0.5,7.31,28.08,98.3,198.9
2023-11-15 09:18:00,0.5,7.28,28.04,99.66,199.07
2023-11-15 09:18:41,0.5,7.31,28.13,99.54,198.73
2023-11-15 09:19:22,0.5,7.3,28.13,99.41,198.73
2023-11-15 09:20:02,0.5,7.33,28.02,99.58,199.16
2023-11-15 09:20:43,0.5,7.3,28.06,99.45,198.99
2023-11-15 09:21:25,0.5,7.3,27.99,99.54,199.24
2023-11-15 09:22:06,0.5,7.29,28.06,99.37,198.99
2023-11-15 09:22:48,0.5,7.29,28.04,99.37,199.07
2023-11-15 09:23:28,0.5,7.33,28.2,99.58,198.48
2023-11-15 09:24:09,0.5,7.31,28.04,99.49,199.07
2023-11-15 09:24:50,0.5,7.31,28.04,99.62,199.07
2023-11-15 09:25:31,0.5,7.32,28.02,99.49,199.16
2023-11-15 09:26:12,0.5,7.29,27.99,99.54,199.24
2023-11-15 09:26:54,0.5,7.29,27.97,99.24,199.32
2023-11-15 09:27:36,0.5,7.29,27.99,99.54,199.24
2023-11-15 09:28:16,0.5,7.27,28.02,99.54,199.16
2023-11-15 09:28:57,0.5,7.32,28.04,99.58,199.07
2023-11-15 09:29:38,0.5,7.31,28.04,99.62,199.07
2023-11-15 09:30:19,0.5,7.29,28.02,99.66,199.16
2023-11-15 09:31:01,0.5,7.29,27.99,99.62,199.24
2023-11-15 09:31:42,0.5,7.3,27.99,99.58,199.24
2023-11-15 09:32:23,0.5,7.32,28.04,99.54,199.07
2023-11-15 09:33:04,0.5,7.28,27.99,99.54,199.24
2023-11-15 09:33:49,0.5,7.31,28.04,99.58,199.07
2023-11-15 09:34:26,0.5,7.31,27.97,99.62,199.32
2023-11-15 09:35:07,0.5,7.27,27.97,99.62,199.32
2023-11-15 09:35:49,0.5,7.3,27.99,99.54,199.24
2023-11-15 09:36:29,0.5,7.32,27.99,99.62,199.24
2023-11-15 09:37:10,0.5,7.32,28.04,99.54,199.07
2023-11-15 09:37:52,0.5,7.3,27.92,99.66,199.5
2023-11-15 09:38:33,0.5,7.3,27.97,99.66,199.32
2023-11-15 09:39:14,0.5,7.3,27.97,99.62,199.32
2023-11-15 09:39:55,0.5,7.31,27.99,99.62,199.24
2023-11-15 09:40:36,0.5,7.29,27.92,99.54,199.5
2023-11-15 09:41:17,0.5,7.31,28.02,99.75,199.16
2023-11-15 09:41:59,0.5,7.26,27.97,99.66,199.33
2023-11-15 09:42:40,0.5,7.31,27.97,99.66,199.32
2023-11-15 09:43:21,0.5,7.28,27.95,99.62,199.41
2023-11-15 09:44:03,0.5,7.28,27.97,99.75,199.32
2023-11-15 09:44:44,0.5,7.3,27.97,99.58,199.32
2023-11-15 09:45:25,0.5,7.34,27.97,99.66,199.32
2023-11-15 09:46:05,0.5,7.3,27.9,99.66,199.59
2023-11-15 09:46:47,0.5,7.27,27.99,99.71,199.24
2023-11-15 09:47:27,0.5,7.28,27.81,99.66,199.93
2023-11-15 09:48:08,0.5,7.3,27.95,99.66,199.41
2023-11-15 09:48:50,0.5,7.27,28.02,99.66,199.16
2023-11-15 09:49:31,0.5,7.28,28.11,99.79,198.82
2023-11-15 09:50:12,0.5,7.27,27.88,99.62,199.67
2023-11-15 09:50:54,0.5,7.24,27.63,99.97,200.64
2023-11-15 09:51:34,0.5,7.29,28.04,99.71,199.07
2023-11-15 09:52:16,0.5,7.25,27.97,99.58,199.32
2023-11-15 09:52:57,0.5,7.3,27.95,99.41,199.41
2023-11-15 09:53:38,0.5,7.29,27.97,99.84,199.32
2023-11-15 09:54:19,0.5,7.28,27.9,100.32,199.58
2023-11-15 09:55:00,0.5,7.27,27.97,99.54,199.32
2023-11-15 09:55:41,0.5,7.28,27.86,99.66,199.76
2023-11-15 09:56:22,0.5,7.29,27.92,99.71,199.5
2023-11-15 09:57:03,0.5,7.31,28.04,99.66,199.07
2023-11-15 09:57:44,0.5,7.28,27.9,99.79,199.59
2023-11-15 09:58:26,0.5,7.3,27.97,99.66,199.33
2023-11-15 09:59:07,0.5,7.29,27.92,99.88,199.5
2023-11-15 09:59:49,0.5,7.29,27.9,99.75,199.59
2023-11-15 10:00:29,0.5,7.28,27.9,99.54,199.59
2023-11-15 10:01:10,0.5,7.29,27.95,99.79,199.41
2023-11-15 10:02:02,0.5,7.29,27.88,99.66,199.67
2023-11-15 10:02:43,0.5,7.29,27.97,99.75,199.33
2023-11-15 10:03:24,0.5,7.3,27.95,99.79,199.41
2023-11-15 10:04:05,0.5,7.29,27.9,99.79,199.59
2023-11-15 10:04:47,0.5,7.3,28.18,99.71,198.57
2023-11-15 10:05:27,0.5,7.28,27.88,99.84,199.67
2023-11-15 10:06:10,0.5,7.27,27.88,99.66,199.67
2023-11-15 10:06:49,0.5,7.29,27.9,99.71,199.01
2023-11-15 10:07:31,0.5,7.27,27.92,99.79,199.5
2023-11-15 10:08:12,0.5,7.26,27.88,99.29,199.67
2023-11-15 10:08:53,0.5,7.27,27.92,99.84,199.5
2023-11-15 10:09:34,0.5,7.28,27.95,99.84,199.41
2023-11-15 10:10:16,0.5,7.28,27.88,99.51,198.53
2023-11-15 10:10:56,0.5,7.27,27.9,99.75,198.44
2023-11-15 10:11:37,0.5,7.26,27.9,99.84,199.59
2023-11-15 10:12:29,0.5,7.27,27.88,99.75,198.53
2023-11-15 10:13:10,0.5,7.27,27.83,99.71,199.27
2023-11-15 10:13:51,0.5,7.26,27.86,99.26,199.19
2023-11-15 10:14:32,0.5,7.28,27.86,99.22,198.62
2023-11-15 10:15:13,0.5,7.28,28.18,99.79,198.01
2023-11-15 10:15:55,0.5,7.27,28.01,99.26,198.59
2023-11-15 10:16:36,0.5,7.28,27.88,99.64,198.53
2023-11-15 10:17:17,0.5,7.25,27.88,99.59,199.1
2023-11-15 10:17:58,0.5,7.27,28.18,99.31,198.58
2023-11-15 10:18:39,0.5,7.27,27.79,99.0,198.88
2023-11-15 10:19:20,0.5,7.28,27.9,99.3,199.01
2023-11-15 10:20:02,0.5,7.28,27.92,99.26,198.93
2023-11-15 10:20:42,0.5,7.24,28.04,99.55,198.51
2023-11-15 10:21:24,0.5,7.26,27.92,99.29,199.5
2023-11-15 10:22:05,0.5,7.26,27.83,99.44,198.7
2023-11-15 10:22:47,0.5,7.24,27.86,99.51,199.19
2023-11-15 10:23:27,0.5,7.27,27.86,99.46,199.18
2023-11-15 10:24:09,0.5,7.25,27.86,99.25,199.76
2023-11-15 10:24:49,0.5,7.25,27.83,99.75,199.27
2023-11-15 10:25:30,0.5,7.26,27.9,99.35,198.44
2023-11-15 10:26:11,0.5,7.28,27.83,99.59,199.27
2023-11-15 10:26:53,0.5,7.26,28.01,99.59,199.16
2023-11-15 10:27:34,0.5,7.26,27.92,99.88,198.36
2023-11-15 10:28:15,0.5,7.28,27.92,99.64,198.36
2023-11-15 10:28:56,0.5,7.27,27.81,99.22,198.21
2023-11-15 10:29:37,0.5,7.25,27.9,99.64,197.87
2023-11-15 10:30:18,0.5,7.28,27.95,99.58,198.27
2023-11-15 10:31:00,0.5,7.24,27.88,99.18,198.53
2023-11-15 10:31:42,0.5,7.28,27.88,99.18,199.67
2023-11-15 10:32:23,0.5,7.26,27.83,99.11,198.7
2023-11-15 10:33:03,0.5,7.26,27.9,98.93,199.59
2023-11-15 10:33:44,0.5,7.25,27.9,99.14,199.59
2023-11-15 10:34:25,0.5,7.27,27.88,99.26,198.53
2023-11-15 10:35:06,0.5,7.25,27.67,99.84,199.31
2023-11-15 10:35:48,0.5,7.29,27.83,99.35,199.27
2023-11-15 10:36:28,0.5,7.25,27.88,99.79,199.1
2023-11-15 10:37:10,0.5,7.27,27.92,99.79,198.93
2023-11-15 10:37:51,0.5,7.26,27.9,99.26,198.44
2023-11-15 10:38:32,0.5,7.26,27.92,99.66,199.5
2023-11-15 10:39:13,0.5,7.26,27.88,99.64,199.1
2023-11-15 10:39:55,0.5,7.27,27.88,99.55,198.53
2023-11-15 10:40:35,0.5,7.28,27.83,99.46,199.85
2023-11-15 10:41:16,0.5,7.26,27.9,99.22,199.59
2023-11-15 10:41:57,0.5,7.27,27.97,99.75,198.76
2023-11-15 10:42:39,0.5,7.26,27.88,99.55,199.67
2023-11-15 10:43:20,0.5,7.25,27.97,99.26,199.33
2023-11-15 10:44:01,0.5,7.25,27.9,99.92,199.59
2023-11-15 10:44:42,0.5,7.26,27.88,99.79,199.67
2023-11-15 10:45:23,0.5,7.26,27.97,99.38,199.33
2023-11-15 10:46:04,0.5,7.25,27.9,99.84,199.59
2023-11-15 10:46:47,0.5,7.26,27.92,99.66,199.5
2023-11-15 10:47:27,0.5,7.27,27.97,99.79,198.76
2023-11-15 10:48:07,0.5,7.3,27.88,99.84,199.67
2023-11-15 10:48:49,0.5,7.26,28.04,99.66,199.07
2023-11-15 10:49:30,0.5,7.24,27.99,99.79,199.24
2023-11-15 10:50:11,0.5,7.26,27.86,99.75,199.19
2023-11-15 10:50:52,0.5,7.26,28.11,99.38,198.26
2023-11-15 10:51:33,0.5,7.25,27.95,99.84,199.42
2023-11-15 10:52:15,0.5,7.26,27.86,99.54,199.18
2023-11-15 10:52:55,0.5,7.28,27.95,99.62,199.41
2023-11-15 10:53:36,0.5,7.26,27.92,99.59,199.5
2023-11-15 10:54:18,0.5,7.27,27.9,99.13,199.59
2023-11-15 10:54:59,0.5,7.28,27.97,99.71,199.32
2023-11-15 10:55:40,0.5,7.26,27.9,99.59,199.01
2023-11-15 10:56:21,0.5,7.26,27.92,99.71,199.5
2023-11-15 10:57:03,0.5,7.27,28.06,99.75,198.99
2023-11-15 10:57:43,0.5,7.27,27.97,99.79,198.76
2023-11-15 10:58:24,0.5,7.27,27.95,99.66,199.41
2023-11-15 10:59:05,0.5,7.28,27.97,99.51,198.75
2023-11-15 10:59:47,0.5,7.27,27.97,99.75,199.32
2023-11-15 11:00:27,0.5,7.27,27.95,99.49,199.41
2023-11-15 11:01:09,0.5,7.28,27.97,99.38,199.33
2023-11-15 11:01:50,0.5,7.28,27.97,99.71,199.32
2023-11-15 11:02:31,0.5,7.25,27.97,99.38,199.32
2023-11-15 11:03:12,0.5,7.27,28.04,99.66,199.07
2023-11-15 11:04:06,0.5,7.29,27.97,99.71,199.32
2023-11-15 11:04:45,0.5,7.27,27.97,99.66,199.32
2023-11-15 11:05:26,0.5,7.27,27.97,99.66,199.32
2023-11-15 11:06:07,0.5,7.28,27.9,99.66,199.58
2023-11-15 11:06:49,0.5,7.28,27.97,99.54,199.32
2023-11-15 11:07:29,0.5,7.29,28.04,99.66,199.07
2023-11-15 11:08:11,0.5,7.27,27.99,99.66,199.24
2023-11-15 11:08:51,0.5,7.28,27.99,99.66,199.24
2023-11-15 11:09:32,0.5,7.26,28.04,99.79,199.07
2023-11-15 11:10:15,0.5,7.28,27.99,99.66,199.24
2023-11-15 11:10:55,0.5,7.29,28.01,99.54,199.16
2023-11-15 11:11:36,0.5,7.26,28.04,99.62,199.07
2023-11-15 11:12:17,0.5,7.29,28.02,99.62,199.16
2023-11-15 11:12:58,0.5,7.27,28.04,99.54,199.07
2023-11-15 11:13:39,0.5,7.28,28.01,99.62,199.16
2023-11-15 11:14:20,0.5,7.27,28.13,99.58,198.73
2023-11-15 11:15:03,0.5,7.28,28.13,99.54,198.73
2023-11-15 11:15:42,0.5,7.3,28.08,99.58,198.9
2023-11-15 11:16:23,0.5,7.28,28.06,99.54,198.99
2023-11-15 11:17:06,0.5,7.31,28.08,99.58,198.9
2023-11-15 11:17:46,0.5,7.3,28.15,99.37,198.65
2023-11-15 11:18:27,0.5,7.3,28.15,99.37,198.65
2023-11-15 11:19:08,0.5,7.28,28.22,99.45,198.39
2023-11-15 11:19:49,0.5,7.29,28.04,99.49,199.08
2023-11-15 11:20:30,0.5,7.29,28.17,99.45,198.56
2023-11-15 11:21:11,0.5,7.28,28.29,99.32,198.14
2023-11-15 11:21:53,0.5,7.32,28.24,99.32,198.31
2023-11-15 11:22:34,0.5,7.29,28.2,99.2,198.48
2023-11-15 11:23:15,0.5,7.31,28.26,99.54,198.23
2023-11-15 11:23:56,0.5,7.29,28.31,99.28,198.06
2023-11-15 11:24:37,0.5,7.31,28.24,99.07,198.31
2023-11-15 11:25:18,0.5,7.33,28.2,99.16,198.48
2023-11-15 11:26:00,0.5,7.3,28.17,99.24,198.57
2023-11-15 11:26:40,0.5,7.34,28.36,99.11,197.89
2023-11-15 11:27:21,0.5,7.35,28.36,99.03,197.89
2023-11-15 11:28:03,0.5,7.33,28.36,99.16,197.89
2023-11-15 11:28:44,0.5,7.31,28.33,99.24,197.97
2023-11-15 11:29:25,0.5,7.34,28.36,99.28,197.89
2023-11-15 11:30:06,0.5,7.35,28.36,98.94,197.89
2023-11-15 11:30:48,0.5,7.37,28.4,98.94,197.72
2023-11-15 11:31:28,0.5,7.34,28.45,98.94,197.55
2023-11-15 11:32:10,0.5,7.35,28.42,98.99,197.63
2023-11-15 11:32:51,0.5,7.37,28.42,98.94,197.63
2023-11-15 11:33:32,0.5,7.37,28.42,98.94,197.63
2023-11-15 11:34:13,0.5,7.34,28.38,98.86,197.8
2023-11-15 11:34:55,0.5,7.37,28.49,98.77,198.51
2023-11-15 11:35:35,0.5,7.35,28.43,98.82,198.2
2023-11-15 11:36:26,0.5,7.35,28.36,98.82,197.89
2023-11-15 11:37:08,0.5,7.36,28.47,98.82,198.59
2023-11-15 11:37:49,0.5,7.39,28.7,98.9,198.31
2023-11-15 11:38:30,0.5,7.38,28.52,99.25,197.29
2023-11-15 11:39:11,0.5,7.39,28.61,99.1,199.21
2023-11-15 11:39:53,0.5,7.4,28.54,98.94,198.33
2023-11-15 11:40:33,0.5,7.4,28.65,99.3,198.47
2023-11-15 11:41:14,0.5,7.41,29.21,99.16,195.96
2023-11-15 11:41:56,0.5,7.41,28.54,98.65,198.9
2023-11-15 11:42:37,0.5,7.41,28.65,99.6,199.04
2023-11-15 11:43:18,0.5,7.39,28.68,99.17,198.95
